117,117,0,tip.name.calendar_test_22,,0,"보상 6개 초과, 클래스 보상",200,600,0,,,1507000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,119,0,tip.name.calendar_test_24,,0,자동 일정 등록 테스트1,1,600,0,,,1507000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,120,0,tip.name.calendar_test_25,,0,임의 알람 설정 테스트1,300,600,0,,,1507000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,121,0,tip.name.calendar_test_26,,0,자동 일정 등록 테스트2,50,600,0,,,1507000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,122,0,tip.name.calendar_test_27,,0,임의 알람 설정 테스트2,300,600,0,,,1507000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,6001,0,tip.name.dailyenevt,,0,출석 이벤트,1,600,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7001,7001,0,tip.name.seaquest_01,,14,뱃고동을 울려라,150,600,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,7002,0,tip.name.seaquest_02,,14,망자의 영혼 수확,150,600,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,7003,0,tip.name.seaquest_03,,14,항해 인베이더,150,600,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107009,107009,0,tip.name.milestone_809,,2,생활 장비 7차,505,600,11102,5695 _ -22567 _ 3759,tip.name.milestone_zone_809,1510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109001,109001,0,tip.name.milestone_1101,,9,콜로세움,295,600,11102,20034 _ 13238 _ 4911,tip.name.milestone_zone_1101,1510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109002,109002,0,tip.name.milestone_1102,,9,전설 등급 PvP 장비,390,600,11102,20034 _ 13238 _ 4911,tip.name.milestone_zone_1102,1510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109003,109003,0,tip.name.milestone_1103,,9,섬멸,250,600,11102,19876 _ 14186 _ 4912,tip.name.milestone_zone_1106,1820001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109004,109004,0,tip.name.milestone_1104,,9,난투,250,600,11102,19876 _ 14186 _ 4912,tip.name.milestone_zone_1106,1800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109005,109005,0,tip.name.milestone_1105,,9,대장전,250,600,11102,19876 _ 14186 _ 4912,tip.name.milestone_zone_1106,1810001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111008,111008,0,tip.name.milestone_1308,,7,죽음의 협곡,515,600,30703,41424 _ 70202 _ 0,tip.name.milestone_zone_1308,1510000,0,0,101062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070100,2070100,0,tip.name.milestone_801,,2,로나운의 영지,250,600,11102,5695 _ -22567 _ 3759,tip.name.milestone_zone_801,1600001,0,0,0,0,0,0,0,1,50,0,19,4,1,3,1,0,4,4,0,5,250,0,0,0,0,0,0,0,0,0,0,0,0,0
2070200,2070200,0,tip.name.milestone_802,,2,유디아 고대수로,250,600,11102,5695 _ -22567 _ 3759,tip.name.milestone_zone_802,1610001,0,0,0,0,0,0,0,1,50,0,19,4,1,3,1,0,4,4,0,5,250,0,0,0,0,0,0,0,0,0,0,0,0,0
2080100,2080100,0,tip.name.milestone_701,,11,시련의 회랑,370,600,11102,5695 _ -22567 _ 3759,tip.name.milestone_zone_701,1700001,0,0,101062,101181,0,0,0,1,50,0,19,4,1,3,4,0,4,4,0,15,20501,25,5,400,0,0,0,0,0,0,0,0,0,0
3020100,3020100,0,,,0,PVP_콜로세움,250,600,0,,,0,0,0,0,0,0,0,0,1,50,0,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020101,3020101,0,tip.name.pvp_01,,0,증명의 전장 섬멸전,250,600,0,,,0,0,0,0,0,0,0,0,1,50,0,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020102,3020102,0,tip.name.pvp_02,,0,증명의 전장 난투전,250,600,0,,,0,0,0,0,0,0,0,0,1,50,0,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020103,3020103,0,tip.name.pvp_03,,0,증명의 전장 대장전,250,600,0,,,0,0,0,0,0,0,0,0,1,50,0,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020104,3020104,0,tip.name.pvp_04,,0,증명의 전장 경쟁전,250,600,0,,,0,0,0,0,0,0,0,0,1,50,0,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020200,3020200,0,,,0,PVP_슈테른_지하투기장,250,600,0,,,0,0,0,0,0,0,0,0,1,50,0,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020300,3020300,0,,,0,PVP_창천_무투대회장,250,600,0,,,0,0,0,0,0,0,0,0,1,50,0,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020400,3020400,0,,,0,PVP_베른성_새벽의전장,250,600,0,,,0,0,0,0,0,0,0,0,1,50,0,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000100,5000100,0,tip.name.zonebase_50001,,0,섬_고블린 섬,400,600,0,,,0,0,400,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000200,5000200,0,tip.name.zonebase_50002,,0,섬_거대 버섯 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000300,5000300,0,tip.name.zonebase_50003,,0,섬_토토실버 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000400,5000400,0,tip.name.zonebase_50004,,0,섬_토토피아,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000500,5000500,0,tip.name.zonebase_50005,,0,섬_환각의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000600,5000600,0,tip.name.zonebase_50006,,0,섬_잠자는 노래의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000700,5000700,0,tip.name.zonebase_50007,,0,섬_별빛 등대의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000800,5000800,0,tip.name.zonebase_50008,,0,섬_세월의 섬,330,600,0,,,0,0,330,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000900,5000900,0,tip.name.zonebase_50009,,0,섬_볼라르 섬,300,600,0,,,0,0,300,0,0,0,0,0,1,1,0,3,1,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001000,5001000,0,tip.name.zonebase_50010,,0,섬_두키 섬,300,600,0,,,0,0,300,0,0,0,0,0,1,1,0,3,1,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001100,5001100,0,tip.name.zonebase_50011,,0,섬_갈망의 섬,365,600,0,,,0,0,365,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001200,5001200,0,tip.name.zonebase_50012,,0,섬_비밀기지X-301,335,600,0,,,0,0,335,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001300,5001300,0,tip.name.zonebase_50013,,0,섬_알트아이젠,345,600,0,,,0,0,345,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001400,5001400,0,tip.name.zonebase_50014,,0,섬_메테오라,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001500,5001500,0,tip.name.zonebase_50015,,0,섬_칼트헤르츠,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001600,5001600,0,tip.name.zonebase_50016,,0,섬_안개의 섬,0,600,0,,,0,0,250,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001700,5001700,0,tip.name.zonebase_50017,,0,섬_얼음 미로의 섬,280,600,0,,,0,0,280,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001800,5001800,0,tip.name.zonebase_50018,,0,섬_엘피스,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001900,5001900,0,tip.name.zonebase_50019,,0,섬_얼음과 불의 섬,405,600,0,,,0,0,405,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002000,5002000,0,tip.name.zonebase_50020,,0,섬_비키니 아일랜드,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002100,5002100,0,tip.name.zonebase_50021,,0,섬_그림자의 섬,420,600,0,,,0,0,420,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002200,5002200,0,tip.name.zonebase_50022,,0,섬_포르투나,280,600,0,,,0,0,280,0,0,0,0,0,1,1,0,3,1,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002300,5002300,0,tip.name.zonebase_50023,,0,섬_에버그레이스의 둥지,525,600,0,,,0,0,525,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002400,5002400,0,tip.name.zonebase_50024,,0,섬_스피다 섬,300,600,0,,,0,0,300,0,0,0,0,0,1,1,0,3,1,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002500,5002500,0,tip.name.zonebase_50025,,0,섬_메르시아,350,600,0,,,0,0,350,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002600,5002600,0,tip.name.zonebase_50026,,0,섬_회상의 섬,290,600,0,,,0,0,290,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002700,5002700,0,tip.name.zonebase_50027,,0,섬_포르페,300,600,0,,,0,0,300,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002800,5002800,0,tip.name.zonebase_50028,,0,섬_해상 낙원 페이토,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002900,5002900,0,tip.name.zonebase_50029,,0,섬_잊혀진 자들의 도시,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003000,5003000,0,tip.name.zonebase_50030,,0,섬_검은이빨의 주둔지,360,600,0,,,0,0,360,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003100,5003100,0,tip.name.zonebase_50031,,0,섬_휴양지 그라비스,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003200,5003200,0,tip.name.zonebase_50032,,0,섬_외로운 섬 오페르,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003300,5003300,0,tip.name.zonebase_50033,,0,섬_해바라기의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003400,5003400,0,tip.name.zonebase_50034,,0,섬_자유의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003500,5003500,0,tip.name.zonebase_50035,,0,섬_카마인의 주둔지,450,600,0,,,0,0,450,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003600,5003600,0,tip.name.zonebase_50036,,0,섬_죽음의협곡,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003700,5003700,0,tip.name.zonebase_50037,,0,섬_작은 행운의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003800,5003800,0,tip.name.zonebase_50038,,0,섬_왜곡된 차원의 섬,0,600,0,,,0,0,330,0,0,0,0,0,1,1,0,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003900,5003900,0,tip.name.zonebase_50039,,0,섬_에라스모의 섬,420,600,0,,,0,0,420,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004000,5004000,0,tip.name.zonebase_50040,,0,섬_포모나 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004100,5004100,0,tip.name.zonebase_50041,,0,섬_도망자들의 마을,280,600,0,,,0,0,280,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004200,5004200,0,tip.name.zonebase_50042,,0,섬_메데이아,320,600,0,,,0,0,320,0,0,0,0,0,1,1,0,3,1,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004300,5004300,0,tip.name.zonebase_50043,,0,섬_리베하임,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004500,5004500,0,tip.name.zonebase_50045,,0,섬_우거진 갈대의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004600,5004600,0,tip.name.zonebase_50046,,0,섬_메투스 제도,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004700,5004700,0,tip.name.zonebase_50047,,0,섬_해적마을 아틀라스,400,600,0,,,0,0,400,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004800,5004800,0,tip.name.zonebase_50048,,0,섬_지혜의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004900,5004900,0,tip.name.zonebase_50049,,0,섬_신월의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005000,5005000,0,tip.name.zonebase_50050,,0,섬_고요의 섬,300,600,0,,,0,0,300,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005400,5005400,0,tip.name.zonebase_50054,,0,섬_하얀파도 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005500,5005500,0,tip.name.zonebase_50055,,0,섬_무법자의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005600,5005600,0,tip.name.zonebase_50056,,0,섬_격류의 섬,495,600,0,,,0,0,495,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005700,5005700,0,tip.name.zonebase_50057,,0,섬_검은이빨의주둔지_호감도_스트리밍,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005800,5005800,0,tip.name.zonebase_50058,,0,섬_해적마을 아틀라스_호감도_스트리밍,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006000,5006000,0,tip.name.zonebase_50060,,0,섬_나루니섬,330,600,0,,,0,0,330,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006100,5006100,0,tip.name.zonebase_50061,,0,섬_니헬로프의 상념,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006200,5006200,0,tip.name.zonebase_50062,,0,섬_노토스 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006300,5006300,0,tip.name.zonebase_50063,,0,섬_몬테섬,330,600,0,,,0,0,330,0,0,0,0,0,1,1,0,3,1,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006400,5006400,0,tip.name.zonebase_50064,,0,섬_판다푸푸섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006500,5006500,0,tip.name.zonebase_50065,,0,섬_몽환의섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006600,5006600,0,tip.name.zonebase_50066,,0,섬_하모니섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006700,5006700,0,tip.name.zonebase_50067,,0,섬_꿈꾸는갈매기섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006800,5006800,0,tip.name.zonebase_50068,,0,섬_부서진빙하의섬,270,600,0,,,0,0,270,0,0,0,0,0,1,1,0,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006900,5006900,0,tip.name.zonebase_50069,,0,섬_블루홀섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007000,5007000,0,tip.name.zonebase_50070,,0,섬_거북섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007100,5007100,0,tip.name.zonebase_50071,,0,섬_희망의섬,340,600,0,,,0,0,340,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007200,5007200,0,tip.name.zonebase_50072,,0,섬_로팡섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007300,5007300,0,tip.name.zonebase_50073,,0,섬_고립된 영원의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007400,5007400,0,tip.name.zonebase_50074,,0,섬_히프노스의 눈,440,600,0,,,0,0,440,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007500,5007500,0,tip.name.zonebase_50075,,0,섬_지고의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007600,5007600,0,tip.name.zonebase_50076,,0,섬_그릇된 욕망의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007700,5007700,0,tip.name.zonebase_50077,,0,섬_오르비스의섬,435,600,0,,,0,0,435,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007800,5007800,0,tip.name.zonebase_50078,,0,섬_에스텔라,200,600,0,,,0,0,200,0,0,0,0,0,1,1,0,3,1,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007900,5007900,0,tip.name.zonebase_50079,,0,섬_슬라임 아일랜드,350,600,0,,,0,0,350,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008000,5008000,0,tip.name.zonebase_50080,,0,섬_알라케르,280,600,0,,,0,0,280,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008100,5008100,0,tip.name.zonebase_50081,,0,섬_기회의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008200,5008200,0,tip.name.zonebase_50082,,0,섬_태초의 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008300,5008300,0,tip.name.zonebase_50083,,0,섬_황금물결 섬,250,600,0,,,0,0,0,0,0,0,0,0,1,1,0,3,1,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008400,5008400,0,tip.name.zonebase_50084,,0,섬_붐블링 아일랜드,345,600,0,,,0,0,345,0,0,0,0,0,1,1,0,3,1,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008500,5008500,0,tip.name.zonebase_50085,,0,섬_고요한 안식의 섬,400,600,0,,,0,0,400,0,0,0,0,0,1,1,0,3,1,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
